accelX,accelY,accelZ,gyroX,gyroY,gyroZ
1.0254498,3.3935409,13.099071,-0.23202515,0.3839569,-0.692276
0.012301683,0.50052553,13.148631,-2.283722,-0.08369446,-0.8691101
-4.331627,-4.3451467,14.160052,-2.776413,-1.9063721,-1.0544739
3.7439022,-4.954913,17.768467,-2.4392548,0.33920288,0.33143616
-0.7045398,-6.6934023,10.989435,-2.809967,0.8777008,-0.31304932
-0.91145027,1.4568694,7.45854,-1.8613434,-1.2363129,-1.4060059
-2.5984116,-1.7622924,3.481545,-1.3430939,-2.002243,-1.3026733
-1.551816,-2.6095796,0.56394655,-1.2738495,-1.3231354,-0.012634277
-0.06288874,-3.7341805,0.07420448,-0.3582611,-0.94763184,0.95887756
5.5446715,1.7859242,4.320775,2.9941254,-3.0243683,0.456604
15.267572,2.2517595,33.85168,-1.1257782,1.5930328,-0.038208008
6.849558,-5.229601,7.48743,0.019378662,0.09046936,-0.31730652
0.7352004,-3.22288,7.997112,0.1322937,1.3165894,0.21691895
0.5704992,-1.9865845,7.438809,2.5456543,0.013778687,-0.30984497
-5.67827,-3.5054243,8.526252,1.4047546,1.0572052,0.4880371
1.5738093,-0.2688532,14.507185,1.5592194,2.5187378,0.7953644
-1.335408,-1.473556,7.6779504,0.95947266,-1.0834503,-0.13035583
2.548605,-1.9826227,5.2134733,2.682541,0.5693054,-0.39985657
-0.2545501,-2.4749377,8.478147,1.1128693,1.3959503,0.38098145
2.9897006,-0.26622808,9.538733,1.9075623,-0.27545166,0.39855957
0.23043466,0.50089186,11.254461,1.0846405,1.5062103,0.49975586
-0.40978014,1.873845,13.087603,0.2771759,0.4159088,0.009735107
-0.32327294,2.6416516,14.927814,-0.37104797,0.17036438,-0.7764282
0.23119885,-0.3113502,14.623641,-2.39505,-0.89649963,-0.94633484
-3.020785,-6.1974945,13.8521385,-2.7993164,-1.5947723,-0.6358185
6.103588,-5.296467,13.3311205,-2.474411,1.0646515,0.25154114
-1.0285734,-2.8098872,9.053597,-2.2911835,-0.8411102,0.007064819
-2.6241608,0.6642816,9.497847,-1.7313843,0.1453247,-1.5753784
-2.4227397,-1.9977285,3.541723,-1.1529541,-1.8030396,-1.088562
-1.8831813,-3.7509174,0.63181084,-1.0544128,-1.5186157,1.53E-04
0.14636505,-2.8249686,-1.1534308,0.16584778,-1.0541534,0.7106781
19.651066,10.91968,12.578486,3.420761,-3.019043,0.22705078
4.6898794,-3.1433408,8.839792,-0.0637207,0.04786682,-0.48028564
2.8235517,-3.741012,5.0646453,0.18875122,1.039093,0.4981537
-4.7587333,-7.2244473,13.674822,2.0561676,1.2505493,-0.16230774
-5.9249115,-3.2470975,7.104075,0.33309937,0.13841248,0.32078552
0.698943,-1.266167,12.847906,2.7512512,1.7474823,0.45394897
-0.06528577,0.10974036,8.424015,0.40873718,-0.20620728,-0.20758057
2.088346,-2.265665,3.9679503,2.4881287,-0.11512756,-0.49893188
0.13206774,-2.9875867,7.6046233,1.3243256,2.1618805,0.11199951
0.9185959,0.0670141,8.586274,1.7408447,0.06491089,0.39749146
0.8803711,1.3425418,11.605767,1.1325836,0.98210144,0.6382446
0.8454883,1.6973014,12.849217,0.5349579,0.7024689,-0.14312744
-0.14411712,2.2240481,13.968957,-0.31671143,0.6039276,-0.48295593
-0.059195876,0.8961562,13.736598,-1.9028931,-0.4480133,-0.9495392
-3.5931718,-5.528227,13.720573,-2.7843933,-1.8105011,-1.0097198
7.3420496,-5.6929913,16.32308,-2.6864014,0.60606384,0.6888428
-2.373375,-5.088304,9.621184,-3.1327362,1.2510834,-0.033416748
-1.3996888,1.7564619,8.203296,-1.7015533,-1.3598938,-1.7799072
-2.6572998,-1.8429186,3.7884548,-1.2919617,-2.1668243,-1.5237122
-1.5247369,-2.2385511,0.982607,-1.2099457,-1.6677551,-0.11917114
0.4497745,-3.7812593,0.8504838,-0.18675232,-0.78837585,1.3833923
5.1112623,0.25829816,2.4650354,2.1696167,-1.0179443,0.76020813
19.260454,5.636877,36.232803,1.5629425,2.2055511,-0.4174347
5.976363,-5.0859385,10.754482,-0.5398865,-1.0056915,-0.27842712
1.6704264,-4.9802413,4.803244,0.54455566,2.683319,0.53863525
-3.8846443,-3.0336277,9.447302,2.1999664,0.10644531,-0.039276123
-2.744065,-3.4302192,9.338994,2.8354034,1.3394928,0.044891357
0.8111629,-0.027868211,11.846048,0.4417572,3.1312714,1.1730042
-2.6024835,-1.8110759,7.8791904,1.5799866,-2.1886597,-0.15963745
1.2033141,-1.2501062,5.258342,2.2990417,1.6846313,-0.50053406
0.61468446,-2.0600495,8.440066,1.347229,0.961853,0.35754395
2.5809903,0.58613,11.053471,1.2774506,-0.2594757,0.5881653
0.6282579,0.8620043,11.479704,1.1048737,1.4193878,0.15887451
-2.5300522,1.3265116,13.302449,0.01512146,0.5272217,-0.0025177
1.829122,1.7944071,14.5292015,-0.5542755,0.0579834,-0.7300873
-0.086513855,-1.2952328,13.369213,-2.743393,-0.9369812,-0.8882904
-2.5114176,-6.2940288,14.6599455,-2.617157,-2.068283,-0.5857544
5.9982123,-5.299777,13.51704,-3.3777466,1.2952881,0.30108643
-0.5554632,-0.6905103,8.867033,-2.2469788,-0.98065186,0.0209198
-2.4900384,-0.5222917,7.889281,-1.6387024,0.10697937,-1.6142578
-2.1969295,-2.0361753,3.0121305,-1.2568054,-1.7407227,-0.8813629
-0.90173185,-3.6523938,-0.8544567,-0.31352234,-0.9827881,0.68084717
0.95985675,-1.882327,-1.2693748,1.1086121,-1.5250092,0.88430786
20.642761,2.0279112,39.40163,0.1280365,2.7882538,-0.7034607
5.810466,-3.977363,14.755004,-1.3542786,-1.8642883,-0.19692993
1.434478,-7.6851754,2.1916459,0.8896942,2.6987762,0.5727234
-2.7107978,-1.8191464,10.122634,1.6636047,-0.19288635,-0.16390991
-5.2915764,-2.9885793,9.325657,2.7906647,1.0572052,-0.43182373
1.3410463,-0.116393626,11.729231,0.9392395,2.6263275,0.65634155
1.4301939,-0.034920454,9.744629,-0.5287018,0.6055298,0.43318176
2.266696,-1.8600712,5.370147,2.8412628,0.38554382,-0.61717224
-1.0471647,-2.5075245,8.383564,1.2795868,1.962143,0.39323425
2.5173383,0.1790005,8.613953,1.8915863,-0.1449585,0.42304993
-0.083678365,1.7005444,12.345078,1.1469574,1.0071259,0.69789124
-0.47474432,2.1352327,12.809977,0.2894287,0.6721039,-0.1862793
0.8087399,1.8452384,15.554908,-0.5686493,-0.19767761,-0.63209534
0.013854623,-0.5120429,14.8215065,-2.5335236,-0.8277893,-0.964447
-1.2542017,-7.701224,13.76662,-2.7215424,-1.045639,-0.32209778
6.781516,-6.111535,13.520512,-3.2190247,1.7602692,-0.32955933
1.6271231,0.6375755,10.026866,-2.301834,-2.6334076,-0.29386902
-2.9784987,-0.4342631,8.143615,-1.8783875,0.07077026,-1.7335663
-2.3685367,-1.7381755,2.330171,-1.1199188,-1.6214142,-0.86857605
-1.3035599,-3.6337454,0.35635728,-0.8813019,-0.91407776,0.08642578
0.17207795,-2.288064,-0.48172244,0.9967499,-0.9976959,0.69363403
12.752753,8.910934,11.413536,3.6833496,-2.449646,-0.33221436
5.4774113,0.95196795,25.88702,-2.0967712,-1.5697479,0.25421143
3.2821772,-6.560638,0.64334476,0.5610657,0.8388214,-0.25764465
-2.0666466,-8.172717,12.201484,2.1829224,2.0942383,0.029434204
0.39574683,-2.3072422,7.7369246,-0.5270996,-1.3785248,1.0558167
-2.6036727,-2.72058,11.8982725,3.0958557,2.489975,0.09069824
1.152938,2.6652942,11.255491,0.38102722,1.2335052,-0.07548523
-0.9529362,-2.285084,4.639922,2.1973114,-0.8182068,-0.33595276
2.4479623,-2.7035036,7.692904,1.41008,1.0321655,0.1663208
-0.75431263,-0.8889142,8.598932,1.6343231,1.4726562,0.36447144
3.089444,-0.08158445,11.208421,1.3253937,-0.32337952,0.7841797
-0.5609566,1.6142586,12.31687,0.62231445,1.2271118,0.10932922
-1.2114623,1.6514726,12.985319,0.03375244,0.3370819,0.005477905
1.7230142,1.1255699,15.366396,-1.171051,-0.39794922,-0.6198425
-2.0744426,-2.848353,13.023261,-3.2733612,-1.4243317,-0.73861694
-0.7210369,-6.7879553,12.545796,-2.191574,-0.86187744,-0.11010742
5.559189,-5.7501817,11.775749,-3.81398,2.5757294,-0.61291504
1.2733955,1.9792552,10.942335,-1.8176727,-2.2595062,-0.6635132
-2.1976466,-1.3139671,6.486789,-1.490097,-0.18009949,-1.9034882
-2.3777175,-1.9491305,1.801234,-1.3042145,-2.1567078,-0.83769226
-0.9974114,-4.271043,0.63415575,-0.9979553,-1.2176666,0.18336487
1.3763281,-2.0853803,-0.46035796,0.88064575,-1.1633453,0.899765
25.654196,5.5719995,29.428165,4.117447,0.44148254,-0.39241028
4.512166,-1.8532652,15.457974,-1.4501495,-2.2035828,-0.52822876
1.4568107,-4.466363,3.6138246,1.1288452,1.9275208,0.3650055
-5.6253977,-6.4586716,8.836092,1.5144806,0.9788971,-0.38227844
-2.3251975,-2.8935025,6.1231575,0.58929443,-0.62698364,0.37191772
1.1668994,-2.795386,13.869073,1.7067566,2.2167358,1.1186676
-0.617054,-0.8301665,9.156527,0.9120636,-0.47731018,-0.21557617
2.5237172,-0.3787037,5.089362,2.6638947,0.7988739,-0.5953369
-0.9658791,-2.6846733,8.541626,1.1027527,0.9746399,0.4022827
3.172474,0.5237105,9.148638,1.7834473,0.0856781,0.42304993
-0.98106205,1.3115495,12.070199,1.0761261,1.1056671,0.39323425
